time,x,y,yaw,linx,liny,angz
"(1771529253, 512473509)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 562734857)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 618318299)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 662890215)",0.570000576631578,4.5599993247412245,6.6771769780376094e-06,0.0,0.0,0.0
"(1771529253, 724564896)",0.570000576631578,4.5599993247412245,6.677174858420353e-06,0.0,0.0,0.0
"(1771529253, 767340881)",0.570000576631578,4.5599993247412245,6.67717610382885e-06,0.0,0.0,0.0
"(1771529253, 815168181)",0.570000576631578,4.5599993247412245,6.677154924462883e-06,0.0,0.0,0.0
"(1771529253, 892898976)",0.570000576631578,4.5599993247412245,6.677173224137978e-06,0.0,0.0,0.0
"(1771529253, 922091192)",0.570000576631578,4.5599993247412245,6.677172010131094e-06,0.0,0.0,0.0
"(1771529253, 977536728)",0.570000576631578,4.5599993247412245,6.677193341028184e-06,0.0,0.0,0.0
"(1771529254, 39160688)",0.570000576631578,4.5599993247412245,6.677146754379988e-06,0.0,0.0,0.0
"(1771529254, 70686966)",0.570000576631578,4.5599993247412245,6.677202301361456e-06,0.0,0.0,0.0
"(1771529254, 121710965)",0.570000576631578,4.5599993247412245,6.677218205143437e-06,0.0,0.0,0.0
"(1771529254, 167686752)",0.570000576631578,4.5599993247412245,6.677268100158258e-06,0.0,0.0,0.0
"(1771529254, 221444919)",0.570000576631578,4.5599993247412245,6.677312910428524e-06,0.0,0.0,0.0
"(1771529254, 265807155)",0.570000576631578,4.5599993247412245,6.677370097679402e-06,0.0,0.0,0.0
"(1771529254, 315445581)",0.570000576631578,4.5599993247412245,6.6774194212886695e-06,0.0,0.0,0.0
"(1771529254, 369699051)",0.570000576631578,4.5599993247412245,6.677444404916908e-06,0.0,0.0,0.0
"(1771529254, 423294077)",0.570000576631578,4.5599993247412245,6.677442963257384e-06,0.0,0.0,0.0
"(1771529254, 508612509)",0.5700005560376621,4.559999348857613,6.4389983640087415e-06,0.0,0.0,0.0
"(1771529254, 590884857)",0.5700005354437462,4.559999372974002,6.2005295630839875e-06,0.0,0.0,0.0
"(1771529254, 594586136)",0.5700005354437462,4.559999372974002,6.200520550580349e-06,0.0,0.0,0.0
"(1771529254, 623439751)",0.5700005148498303,4.559999397090391,5.962110643161425e-06,0.0,0.0,0.0
"(1771529254, 692933697)",0.5700004942559144,4.55999942120678,5.723636179026033e-06,0.0,0.0,0.0
"(1771529254, 714822773)",0.5700004942559144,4.55999942120678,5.723624527078654e-06,0.0,0.0,0.0
"(1771529254, 775975496)",0.5700004736619985,4.559999445323169,5.485142930667808e-06,0.0,0.0,0.0
"(1771529254, 814131315)",0.5700004736619985,4.559999445323169,5.4851423066302266e-06,0.0,0.0,0.0
"(1771529254, 877707327)",0.5700004530680826,4.559999469439558,5.24661221068172e-06,0.0,0.0,0.0
"(1771529254, 924201448)",0.5700004530680826,4.559999469439558,5.246531773006923e-06,0.0,0.0,0.0
"(1771529254, 966361250)",0.5700004530680826,4.559999469439558,5.246480248044679e-06,0.0,0.0,0.0
"(1771529255, 23561465)",0.5700004324741667,4.559999493555947,5.008011060063981e-06,0.0,0.0,0.0
"(1771529255, 67853733)",0.5700004324741667,4.559999493555947,5.008010982763918e-06,0.0,0.0,0.0
"(1771529255, 150509980)",0.5700004324741667,4.559999493555947,5.008070281286532e-06,0.0,0.0,0.0
"(1771529255, 170655086)",0.5700004324741667,4.559999493555947,5.008142311332246e-06,0.0,0.0,0.0
"(1771529255, 216253160)",0.5700004324741667,4.559999493555947,5.008164152719821e-06,0.0,0.0,0.0
"(1771529255, 275179027)",0.5700004324741667,4.559999493555947,5.008120561170066e-06,0.0,0.0,0.0
"(1771529255, 325736788)",0.5700004324741667,4.559999493555947,5.008093346707296e-06,0.0,0.0,0.0
"(1771529255, 371860539)",0.5700004324741667,4.559999493555947,5.008093346707296e-06,0.0,0.0,0.0
"(1771529255, 422019627)",0.5700004324741667,4.559999493555947,5.008001250424419e-06,0.0,0.0,0.0
"(1771529255, 467449380)",0.5700004530680826,4.559999469439558,5.246405657205695e-06,0.0,0.0,0.0
"(1771529255, 522178138)",0.5700004530680826,4.559999469439558,5.246405657205695e-06,0.0,0.0,0.0
